EMD_CD,EMD_ENG_NM,EMD_KOR_NM,행정주소,법정동주소,SIDO,비행불가능여부,터미널유무,승용차,버스,혼잡강도,공항,총.인구수,세대.수,기차역.ktx역포함.여부,면적15k이상건물여부,id,long,lat,터미널과의거리,기차역과의거리,공항과의거리
44133250,Seonghwan-eup,성환읍,충청남도 천안시 서북구 성환읍,충청남도 천안시 서북구 성환읍,44,0,1,0.087538081,0.040697674,0.224489796,0,0.203885775,0.222706737,1,0,4567,127.1284475,36.93089616,1.631079452,1.577303852,40.73008753
44133253,Seonggeo-eup,성거읍,충청남도 천안시 서북구 성거읍,충청남도 천안시 서북구 성거읍,44,0,0,0.56491178,0.813538206,0.183673469,0,0.170601497,0.1783736,0,0,4568,127.1907148,36.87690519,5.508110713,7.216326146,32.76847836
44133256,Jiksan-eup,직산읍,충청남도 천안시 서북구 직산읍,충청남도 천안시 서북구 직산읍,44,0,0,0.131315055,0.078903654,0.280612245,0,0.147329117,0.166450599,0,0,4569,127.1381485,36.889847,2.1327473,3.15420255,37.50871627
44133310,Ipjang-myeon,입장면,충청남도 천안시 서북구 입장면,충청남도 천안시 서북구 입장면,44,0,0,0.281416603,0.448089701,0.168367347,0,0.068987381,0.082969947,0,0,4570,127.2288263,36.91426226,7.656571774,9.101807329,32.60124036
44133101,Wachon-dong,와촌동,충청남도 천안시 서북구 성정1동,충청남도 천안시 서북구 와촌동,44,0,0,0.117859863,0.031561462,0.12755102,0,0.126577324,0.165939894,1,0,4556,127.1451489,36.809374,0.370781787,0.35950656,33.22736507
44133102,Seongjeong-dong,성정동,충청남도 천안시 서북구 성정1동,충청남도 천안시 서북구 성정동,44,0,0,0.117859863,0.031561462,0.12755102,0,0.126577324,0.165939894,0,0,4557,127.1396003,36.81889595,1.219871075,0.973486864,34.03519778
44133107,Ssangyong-dong,쌍용동,충청남도 천안시 서북구 쌍용1동,충청남도 천안시 서북구 쌍용동,44,0,1,0.245303376,0.090531561,0.091836735,0,0.111492939,0.116244353,1,0,4562,127.1228778,36.80109174,0.772226513,0.82888215,34.86577478
44133103,Baekseok-dong,백석동,충청남도 천안시 서북구 백석동,충청남도 천안시 서북구 백석동,44,0,0,0.141454049,0.054401993,0.107142857,0,0.317954097,0.268002357,0,0,4558,127.1156989,36.8270527,1.339528895,3.222401369,36.34753554
44133108,Buldang-dong,불당동,충청남도 천안시 서북구 불당동,충청남도 천안시 서북구 불당동,44,0,1,0.181359482,0.073504983,0.081632653,0,0.497690766,0.4376154,0,1,4563,127.1076629,36.8088865,0.884018274,1.619123185,36.40854171
44133104,Dujeong-dong,두정동,충청남도 천안시 서북구 부성1동,충청남도 천안시 서북구 두정동,44,0,0,0.22118558,0.112956811,0.265306122,0,0.306541003,0.361481045,0,1,4559,127.1453568,36.83187676,1.637318745,2.174144129,34.06416214
44133109,Eopseong-dong,업성동,충청남도 천안시 서북구 부성1동,충청남도 천안시 서북구 업성동,44,0,0,0.22118558,0.112956811,0.265306122,0,0.306541003,0.361481045,0,1,4564,127.1342536,36.85705615,4.545856145,5.089515578,36.09712428
44133110,Sindang-dong,신당동,충청남도 천안시 서북구 부성1동,충청남도 천안시 서북구 신당동,44,0,0,0.22118558,0.112956811,0.265306122,0,0.306541003,0.361481045,0,1,4565,127.1596441,36.85755898,4.14486331,5.148921856,34.09328229
44133111,Budae-dong,부대동,충청남도 천안시 서북구 부성1동,충청남도 천안시 서북구 부대동,44,0,0,0.22118558,0.112956811,0.265306122,0,0.306541003,0.361481045,0,1,4566,127.1555706,36.84678953,2.943200298,3.90394742,33.89126215
44133105,Seongseong-dong,성성동,충청남도 천안시 서북구 부성2동,충청남도 천안시 서북구 성성동,44,0,0,0.151783448,0.055647841,0.066326531,0,0.399098225,0.414614025,0,1,4560,127.1267261,36.84503426,3.516495843,4.048911645,36.15924635
44133106,Chaam-dong,차암동,충청남도 천안시 서북구 부성2동,충청남도 천안시 서북구 차암동,44,0,0,0.151783448,0.055647841,0.066326531,0,0.399098225,0.414614025,0,1,4561,127.1104191,36.84817747,3.687507394,5.136162907,37.63457951
44150250,Yugu-eup,유구읍,충청남도 공주시 유구읍,충청남도 공주시 유구읍,44,0,1,0.047347042,0.03654485,0.153061224,0,0.059476469,0.072539776,0,0,4598,126.9679235,36.60394545,6.097574114,15.4579221,49.08408784
44150310,Iin-myeon,이인면,충청남도 공주시 이인면,충청남도 공주시 이인면,44,0,1,0.081159558,0.136627907,0.091836735,0,0.024775339,0.02993518,1,0,4599,127.0656612,36.37357033,2.276200098,5.361029014,54.33171386
44150320,Tancheon-myeon,탄천면,충청남도 공주시 탄천면,충청남도 공주시 탄천면,44,0,1,0.048711602,0.077242525,0.117346939,0,0.022121677,0.028167354,0,0,4600,127.0333613,36.33193538,0.772961806,5.690465489,59.6528154
44150330,Gyeryong-myeon,계룡면,충청남도 공주시 계룡면,충청남도 공주시 계룡면,44,1,1,0.038461538,0.022425249,0.153061224,0,0.043374456,0.056943626,0,0,4601,127.1562827,36.3646436,1.393330557,6.437311581,49.64598468
44150340,Banpo-myeon,반포면,충청남도 공주시 반포면,충청남도 공주시 반포면,44,1,1,0.122635821,0.075581395,0.255102041,0,0.032399724,0.038381457,0,0,4602,127.2344144,36.38454219,2.10923622,12.6972243,43.78086576
44150360,Uidang-myeon,의당면,충청남도 공주시 의당면,충청남도 공주시 의당면,44,1,0,0.0711951,0.061461794,0.158163265,0,0.035875317,0.042427814,0,0,4603,127.1584567,36.54499631,4.154400739,13.944564,35.90048016
44150370,Jeongan-myeon,정안면,충청남도 공주시 정안면,충청남도 공주시 정안면,44,0,1,0.121191927,0.213870432,0.142857143,0,0.035624824,0.044195639,0,0,4604,127.0882824,36.59058482,2.993062329,14.19050669,39.27862695
44150380,Useong-myeon,우성면,충청남도 공주시 우성면,충청남도 공주시 우성면,44,0,1,0.109339299,0.165697674,0.12755102,0,0.04144879,0.050933019,0,0,4605,127.0453171,36.4769547,1.033079505,16.69998559,48.5091274
44150390,Sagok-myeon,사곡면,충청남도 공주시 사곡면,충청남도 공주시 사곡면,44,0,1,0.033860117,0.026993355,0.137755102,0,0.021722454,0.026556669,0,0,4606,127.0349318,36.53489462,3.733960677,21.94002698,46.12826013
44150400,Sinpung-myeon,신풍면,충청남도 공주시 신풍면,충청남도 공주시 신풍면,44,0,1,0.03541508,0.028654485,0.12755102,0,0.023773366,0.026969161,0,0,4607,126.947978,36.50689345,1.096735105,22.62201153,54.49343108
44150101,Banjuk-dong,반죽동,충청남도 공주시 중학동,충청남도 공주시 반죽동,44,1,1,0.06061183,0.004983389,0.142857143,0,0.036384131,0.046847378,0,0,4571,127.1187378,36.45390878,0.167150023,13.63656646,44.78633437
44150102,Bonghwang-dong,봉황동,충청남도 공주시 중학동,충청남도 공주시 봉황동,44,1,1,0.06061183,0.004983389,0.142857143,0,0.036384131,0.046847378,0,1,4572,127.119781,36.44797422,0.170392531,12.99987297,45.14817059
44150103,Junghak-dong,중학동,충청남도 공주시 중학동,충청남도 공주시 중학동,44,1,0,0.06061183,0.004983389,0.142857143,0,0.036384131,0.046847378,0,0,4573,127.1245779,36.44756241,0.507597869,13.03036454,44.85688582
44150104,Jung-dong,중동,충청남도 공주시 중학동,충청남도 공주시 중동,44,1,0,0.06061183,0.004983389,0.142857143,0,0.036384131,0.046847378,0,0,4574,127.1265282,36.45360748,0.539836783,13.72231897,44.28112057
44150105,Sanseong-dong,산성동,충청남도 공주시 웅진동,충청남도 공주시 산성동,44,1,0,0.064197766,0.007059801,0.193877551,0,0.064846416,0.074150462,0,0,4575,127.1260793,36.4587244,0.422711332,14.27218785,43.93893472
44150106,Gyo-dong,교동,충청남도 공주시 웅진동,충청남도 공주시 교동,44,1,0,0.064197766,0.007059801,0.193877551,0,0.064846416,0.074150462,0,0,4576,127.1183208,36.46008543,0.505572319,14.30998118,44.37122433
44150107,Ungjin-dong,웅진동,충청남도 공주시 웅진동,충청남도 공주시 웅진동,44,0,0,0.064197766,0.007059801,0.193877551,0,0.064846416,0.074150462,0,0,4577,127.1061605,36.45592403,1.304035642,13.7426366,45.5044974
44150108,Geumseong-dong,금성동,충청남도 공주시 웅진동,충청남도 공주시 금성동,44,1,1,0.064197766,0.007059801,0.193877551,0,0.064846416,0.074150462,0,0,4578,127.1231775,36.46565837,0.417092777,14.98568743,43.64074429
44150110,Geumhak-dong,금학동,충청남도 공주시 금학동,충청남도 공주시 금학동,44,1,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4580,127.1246234,36.43044528,1.856072554,11.1730529,46.14162264
44150111,Bongjeong-dong,봉정동,충청남도 공주시 금학동,충청남도 공주시 봉정동,44,0,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4581,127.0924843,36.43600341,2.654495097,11.51241392,47.86646465
44150112,Jumi-dong,주미동,충청남도 공주시 금학동,충청남도 공주시 주미동,44,1,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4582,127.1050714,36.42563915,2.638007655,10.38294585,47.78668223
44150113,Taebong-dong,태봉동,충청남도 공주시 금학동,충청남도 공주시 태봉동,44,0,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4583,127.0915682,36.41123257,4.630215648,8.769625704,49.76142056
44150114,Ogok-dong,오곡동,충청남도 공주시 금학동,충청남도 공주시 오곡동,44,1,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4584,127.1138106,36.40343852,4.807574508,8.03978406,48.93268607
44150124,Geomsang-dong,검상동,충청남도 공주시 금학동,충청남도 공주시 검상동,44,0,0,0.084618558,0.080980066,0.081632653,0,0.042192441,0.045550972,0,0,4594,127.0728814,36.43552941,4.229861603,11.65180552,49.24632529
44150109,Ongnyong-dong,옥룡동,충청남도 공주시 옥룡동,충청남도 공주시 옥룡동,44,1,0,0.080191673,0.029900332,0.066326531,0,0.065112565,0.078864663,0,0,4579,127.1350164,36.45215984,1.316571042,13.73513518,43.8198781
44150115,Singi-dong,신기동,충청남도 공주시 옥룡동,충청남도 공주시 신기동,44,1,0,0.080191673,0.029900332,0.066326531,0,0.065112565,0.078864663,0,1,4585,127.1478908,36.42893692,3.2414475,11.66301313,44.7719426
44150116,Sohak-dong,소학동,충청남도 공주시 옥룡동,충청남도 공주시 소학동,44,1,0,0.080191673,0.029900332,0.066326531,0,0.065112565,0.078864663,0,0,4586,127.1517913,36.44587728,2.607497125,13.53514432,43.19848574
44150117,Sangwang-dong,상왕동,충청남도 공주시 옥룡동,충청남도 공주시 상왕동,44,1,0,0.080191673,0.029900332,0.066326531,0,0.065112565,0.078864663,0,0,4587,127.1790034,36.43172094,3.437242246,13.27267434,42.63403271
44150120,Singwan-dong,신관동,충청남도 공주시 신관동,충청남도 공주시 신관동,44,1,1,0.094503681,0.046096346,0.219387755,0,0.15353665,0.16904341,0,0,4590,127.1339925,36.46989957,0.139486027,15.62891022,42.59517683
44150122,Ssangsin-dong,쌍신동,충청남도 공주시 신관동,충청남도 공주시 쌍신동,44,1,0,0.094503681,0.046096346,0.219387755,0,0.15353665,0.16904341,0,0,4592,127.1193004,36.48361031,1.747069672,16.91042888,42.67097077
44150123,Wolmi-dong,월미동,충청남도 공주시 신관동,충청남도 공주시 월미동,44,1,0,0.094503681,0.046096346,0.219387755,0,0.15353665,0.16904341,0,0,4593,127.1117263,36.49059623,2.770298492,17.61548321,42.75217852
44150118,Mureung-dong,무릉동,충청남도 공주시 월송동,충청남도 공주시 무릉동,44,1,1,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4588,127.1725786,36.46093672,0.229611853,15.81148916,40.6974753
44150119,Wolsong-dong,월송동,충청남도 공주시 월송동,충청남도 공주시 월송동,44,1,0,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4589,127.1571224,36.46625473,1.596827251,15.81930174,41.30137674
44150121,Geumheung-dong,금흥동,충청남도 공주시 월송동,충청남도 공주시 금흥동,44,1,0,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4591,127.1450799,36.48354863,1.904242909,17.33316697,40.86321546
44150125,Seokjangri-dong,석장리동,충청남도 공주시 월송동,충청남도 공주시 석장리동,44,1,0,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4595,127.18887,36.454322,1.587434405,15.86245493,40.19310197
44150126,Songseon-dong,송선동,충청남도 공주시 월송동,충청남도 공주시 송선동,44,1,0,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4596,127.16798,36.48684147,2.764028554,16.09851307,39.05743801
44150127,Donghyeon-dong,동현동,충청남도 공주시 월송동,충청남도 공주시 동현동,44,1,0,0.127554582,0.07641196,0.173469388,0,0.101770674,0.095423296,0,0,4597,127.1789319,36.4798844,1.977124672,15.66361339,38.83835899
44180250,Ungcheon-eup,웅천읍,충청남도 보령시 웅천읍,충청남도 보령시 웅천읍,44,0,1,0.02656131,0.025332226,0.209183673,0,0.049268873,0.064623846,0,0,4618,126.5866413,36.2383095,2.647487687,11.46360321,37.21565126
44180310,Jupo-myeon,주포면,충청남도 보령시 주포면,충청남도 보령시 주포면,44,0,1,0.10383346,0.109219269,0.12755102,0,0.010708583,0.014358672,1,0,4619,126.577988,36.4095614,0.896793419,0.580122392,56.22875184
44180320,Ocheon-myeon,오천면,충청남도 보령시 오천면,충청남도 보령시 오천면,44,0,0,0.012265169,0.004152824,0.397959184,0,0.038247174,0.048850913,0,0,4620,126.2630231,36.32712367,16.77053912,29.0788835,56.71192357
44180330,Cheonbuk-myeon,천북면,충청남도 보령시 천북면,충청남도 보령시 천북면,44,0,0,0.035288144,0.034468439,0.173469388,0,0.027006294,0.033215478,0,0,4621,126.541608,36.48029448,5.918600535,5.82633582,64.32227025
44180340,Cheongso-myeon,청소면,충청남도 보령시 청소면,충청남도 보령시 청소면,44,0,1,0.056660955,0.054401993,0.12755102,0,0.019358424,0.025083481,1,0,4622,126.6056804,36.45460105,2.051626954,1.646917579,61.1299707
44180350,Cheongna-myeon,청라면,충청남도 보령시 청라면,충청남도 보령시 청라면,44,0,1,0.025736227,0.010797342,0.306122449,0,0.029487741,0.037477902,0,0,4623,126.6623156,36.40548746,2.011552404,7.83083451,55.82947986
44180360,Nampo-myeon,남포면,충청남도 보령시 남포면,충청남도 보령시 남포면,44,0,1,0.066070069,0.072674419,0.091836735,0,0.040000626,0.049911609,0,0,4624,126.5815627,36.29145349,2.566929784,5.583529123,43.13025357
44180380,Jusan-myeon,주산면,충청남도 보령시 주산면,충청남도 보령시 주산면,44,0,1,0.061421046,0.068106312,0.137755102,0,0.017878949,0.02382636,0,0,4625,126.6132,36.21101175,1.914138559,8.583508799,34.09398993
44180390,Misan-myeon,미산면,충청남도 보령시 미산면,충청남도 보령시 미산면,44,0,1,0.009075908,0.00872093,0.260204082,0,0.012352444,0.01661756,0,0,4626,126.6882203,36.24485104,5.797701789,9.958887533,38.40450166
44180400,Seongju-myeon,성주면,충청남도 보령시 성주면,충청남도 보령시 성주면,44,0,1,0.025418888,0.023255814,0.403061224,0,0.016642139,0.021508544,0,0,4627,126.6609688,36.32437756,2.650711108,6.961928191,46.84864631
44180410,Jugyo-myeon,주교면,충청남도 보령시 주교면,충청남도 보령시 주교면,44,0,1,0.038921681,0.025747508,0.147959184,0,0.04073645,0.044922412,0,0,4628,126.5472341,36.37782333,2.056733238,4.292616823,52.96513015
44180101,Daecheon-dong,대천동,충청남도 보령시 대천1동,충청남도 보령시 대천동,44,0,1,0.027338792,0.014950166,0.158163265,0,0.121332624,0.130190532,0,0,4608,126.5769639,36.35434805,0.243783312,1.64764457,50.12105627
44180102,Jukjeong-dong,죽정동,충청남도 보령시 대천1동,충청남도 보령시 죽정동,44,0,0,0.027338792,0.014950166,0.158163265,0,0.121332624,0.130190532,0,0,4609,126.6104981,36.36890946,1.641973492,3.720871013,51.61643578
44180103,Hwasan-dong,화산동,충청남도 보령시 대천3동,충청남도 보령시 화산동,44,0,0,0.039635694,0.021179402,0.316326531,0,0.134655728,0.140306423,0,0,4610,126.6259964,36.3658237,2.213834371,4.454046238,51.27977042
44180104,Dongdae-dong,동대동,충청남도 보령시 대천3동,충청남도 보령시 동대동,44,0,1,0.039635694,0.021179402,0.316326531,0,0.134655728,0.140306423,0,0,4611,126.618426,36.35150505,1.207712778,3.076083793,49.68336545
44180105,Myeongcheon-dong,명천동,충청남도 보령시 대천4동,충청남도 보령시 명천동,44,0,1,0.029591901,0.021179402,0.198979592,0,0.096228512,0.101296405,0,0,4612,126.6144112,36.3342558,1.39819265,2.643095667,47.7689685
44180106,Gungchon-dong,궁촌동,충청남도 보령시 대천4동,충청남도 보령시 궁촌동,44,0,1,0.029591901,0.021179402,0.198979592,0,0.096228512,0.101296405,0,0,4613,126.5930734,36.33850087,0.528024269,0.690836573,48.2836071
44180107,Naehang-dong,내항동,충청남도 보령시 대천5동,충청남도 보령시 내항동,44,0,0,0.045395405,0.049833887,0.25,0,0.050599618,0.065448831,1,0,4614,126.576844,36.33898021,1.244727365,0.907507725,48.42088673
44180108,Namgok-dong,남곡동,충청남도 보령시 대천5동,충청남도 보령시 남곡동,44,0,0,0.045395405,0.049833887,0.25,0,0.050599618,0.065448831,0,0,4615,126.5575035,36.33599325,2.873068013,2.669333418,48.24890509
44180109,Yoam-dong,요암동,충청남도 보령시 대천5동,충청남도 보령시 요암동,44,0,0,0.045395405,0.049833887,0.25,0,0.050599618,0.065448831,0,0,4616,126.5550376,36.32642847,3.612072667,3.28266227,47.21929636
44180110,Sinheuk-dong,신흑동,충청남도 보령시 대천5동,충청남도 보령시 신흑동,44,0,1,0.045395405,0.049833887,0.25,0,0.050599618,0.065448831,0,0,4617,126.5227295,36.31380837,0.762977307,6.497598531,46.26682162
44200250,Yeomchi-eup,염치읍,충청남도 아산시 염치읍,충청남도 아산시 염치읍,44,0,0,0.131521325,0.071013289,0.244897959,0,0.051687698,0.060204282,0,0,4648,126.9770582,36.82163875,4.196810133,5.140251573,48.03085053
44200253,Baebang-eup,배방읍,충청남도 아산시 배방읍,충청남도 아산시 배방읍,44,0,1,0.163636075,0.085548173,0.153061224,0,0.546865704,0.548556276,1,1,4649,127.0745359,36.75251738,2.758854121,3.38455314,38.11474346
44200310,Songak-myeon,송악면,충청남도 아산시 송악면,충청남도 아산시 송악면,44,0,1,0.030940594,0.015780731,0.326530612,0,0.031311645,0.034276174,0,0,4650,126.9941761,36.69733583,2.6739842,8.929186793,45.14669224
44200330,Tangjeong-myeon,탕정면,충청남도 아산시 탕정면,충청남도 아산시 탕정면,44,0,1,0.191038335,0.110880399,0.132653061,0,0.159282337,0.163209586,0,0,4651,127.0665885,36.80780525,1.152618531,3.571393509,39.91017491
44200350,Eumbong-myeon,음봉면,충청남도 아산시 음봉면,충청남도 아산시 음봉면,44,0,0,0.136297284,0.074750831,0.219387755,0,0.15129004,0.160086427,0,0,4652,127.0392877,36.86545505,7.69844168,9.652004591,44.23142094
44200360,Dunpo-myeon,둔포면,충청남도 아산시 둔포면,충청남도 아산시 둔포면,44,0,0,0.151275704,0.109219269,0.137755102,0,0.157888969,0.191121587,0,0,4653,127.0398417,36.90688948,5.496487152,7.820130357,46.09483158
44200370,Yeongin-myeon,영인면,충청남도 아산시 영인면,충청남도 아산시 영인면,44,0,0,0.120208175,0.065199336,0.183673469,0,0.043476219,0.051031232,0,0,4654,126.9635861,36.88531633,4.558827025,11.99173285,51.31864058
44200380,Inju-myeon,인주면,충청남도 아산시 인주면,충청남도 아산시 인주면,44,0,1,0.082555852,0.042358804,0.260204082,0,0.051875568,0.067511294,0,0,4655,126.8862821,36.8630788,0.787225935,9.420790404,57.05058648
44200390,Seonjang-myeon,선장면,충청남도 아산시 선장면,충청남도 아산시 선장면,44,0,1,0.041158924,0.011627907,0.341836735,0,0.024180418,0.029561972,1,0,4656,126.8778439,36.79504855,1.655938552,2.72975636,56.13929072
44200400,Dogo-myeon,도고면,충청남도 아산시 도고면,충청남도 아산시 도고면,44,0,0,0.094900355,0.046511628,0.37755102,0,0.033628707,0.040934983,1,0,4657,126.8963126,36.73714285,4.712420768,1.501387757,53.87680318
44200410,Sinchang-myeon,신창면,충청남도 아산시 신창면,충청남도 아산시 신창면,44,0,1,0.115686088,0.050249169,0.270408163,0,0.162280427,0.181575329,1,0,4658,126.9305227,36.78261274,1.245412541,0.864072405,51.2859019
44200101,Oncheon-dong,온천동,충청남도 아산시 온양1동,충청남도 아산시 온천동,44,0,0,0.115860625,0.028239203,0.270408163,0,0.074545198,0.085955608,1,0,4629,127.002751,36.78692201,1.100854959,0.718914364,44.9913202
44200113,Mojong-dong,모종동,충청남도 아산시 온양3동,충청남도 아산시 모종동,44,0,1,0.165793983,0.052740864,0.183673469,0,0.290869524,0.273659399,0,0,4641,127.0211133,36.78377687,0.539333841,1.618804069,43.3167493
44200114,Gwongok-dong,권곡동,충청남도 아산시 온양3동,충청남도 아산시 권곡동,44,0,0,0.165793983,0.052740864,0.183673469,0,0.290869524,0.273659399,0,0,4642,127.0156673,36.79113202,0.697761311,1.609178057,43.94057204
44200118,Sin-dong,신동,충청남도 아산시 온양3동,충청남도 아산시 신동,44,0,0,0.165793983,0.052740864,0.183673469,0,0.290869524,0.273659399,0,0,4646,127.033104,36.78509285,1.596428707,1.955092099,42.28817705
44200102,Sirok-dong,실옥동,충청남도 아산시 온양4동,충청남도 아산시 실옥동,44,0,0,0.114876872,0.035299003,0.341836735,0,0.142773272,0.141917109,0,0,4630,126.9864733,36.79332606,2.69992778,2.081466237,46.54666794
44200103,Bangchuk-dong,방축동,충청남도 아산시 온양4동,충청남도 아산시 방축동,44,0,0,0.114876872,0.035299003,0.341836735,0,0.142773272,0.141917109,0,0,4631,126.9850291,36.774827,2.87686257,1.759660302,46.34733427
44200115,Baemi-dong,배미동,충청남도 아산시 온양4동,충청남도 아산시 배미동,44,0,0,0.114876872,0.035299003,0.341836735,0,0.142773272,0.141917109,0,0,4643,126.9706115,36.79440125,3.219458345,3.314026668,47.960805
44200116,Deuksan-dong,득산동,충청남도 아산시 온양4동,충청남도 아산시 득산동,44,0,0,0.114876872,0.035299003,0.341836735,0,0.142773272,0.141917109,0,0,4644,126.9669166,36.78055261,3.252818582,1.952045799,48.03784121
44200117,Jeomnyang-dong,점양동,충청남도 아산시 온양4동,충청남도 아산시 점양동,44,0,0,0.114876872,0.035299003,0.341836735,0,0.142773272,0.141917109,0,0,4645,126.9697923,36.76767867,3.376449261,1.785360183,47.5958936
44200104,Gisan-dong,기산동,충청남도 아산시 온양5동,충청남도 아산시 기산동,44,0,0,0.106578446,0.041112957,0.102040816,0,0.205459185,0.210705166,0,0,4632,126.967513,36.75125499,3.865156214,2.561222352,47.62040945
44200105,Chosa-dong,초사동,충청남도 아산시 온양5동,충청남도 아산시 초사동,44,0,0,0.106578446,0.041112957,0.102040816,0,0.205459185,0.210705166,0,0,4633,126.980638,36.74501154,3.641056928,3.859909904,46.40134332
44200106,Sinin-dong,신인동,충청남도 아산시 온양5동,충청남도 아산시 신인동,44,0,0,0.106578446,0.041112957,0.102040816,0,0.205459185,0.210705166,0,0,4634,126.9860218,36.75607205,4.091533702,3.122675077,46.01949906
44200112,Yonghwa-dong,용화동,충청남도 아산시 온양5동,충청남도 아산시 용화동,44,0,0,0.106578446,0.041112957,0.102040816,0,0.205459185,0.210705166,0,0,4640,127.0011814,36.7702005,2.022579336,1.157326307,44.84954397
44200107,Beopgok-dong,법곡동,충청남도 아산시 온양6동,충청남도 아산시 법곡동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4635,127.0048295,36.76011214,2.877446555,2.262338674,44.39324714
44200108,Jangjon-dong,장존동,충청남도 아산시 온양6동,충청남도 아산시 장존동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4636,127.010278,36.74999976,3.413517309,3.435692854,43.80261415
44200109,Jwabu-dong,좌부동,충청남도 아산시 온양6동,충청남도 아산시 좌부동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4637,127.0271857,36.75444359,3.539817468,3.443184107,42.34319685
44200110,Eumnae-dong,읍내동,충청남도 아산시 온양6동,충청남도 아산시 읍내동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4638,127.0243411,36.76227079,2.635123578,2.748882289,42.6887499
44200111,Punggi-dong,풍기동,충청남도 아산시 온양6동,충청남도 아산시 풍기동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4639,127.0227509,36.77233194,1.543690672,1.945177288,42.97405219
44200119,Nam-dong,남동,충청남도 아산시 온양6동,충청남도 아산시 남동,44,0,0,0.105293222,0.036960133,0.153061224,0,0.226492783,0.230347672,0,0,4647,127.0348078,36.76868811,2.505160584,1.892142661,41.85182548
44210250,Daesan-eup,대산읍,충청남도 서산시 대산읍,충청남도 서산시 대산읍,44,0,1,0.040508378,0.021179402,0.357142857,0,0.10864358,0.127676291,0,0,4673,126.4030177,36.96601383,2.112798614,44.4165823,74.15559591
44210310,Inji-myeon,인지면,충청남도 서산시 인지면,충청남도 서산시 인지면,44,0,0,0.106800584,0.053986711,0.219387755,0,0.057081128,0.060675702,0,0,4674,126.4170375,36.7461934,5.221652337,28.63877238,95.17126039
44210320,Buseok-myeon,부석면,충청남도 서산시 부석면,충청남도 서산시 부석면,44,1,0,0.041936405,0.022009967,0.107142857,0,0.040916492,0.050186604,0,0,4675,126.3962194,36.68412115,8.977138043,27.03820533,88.81287883
44210330,Palbong-myeon,팔봉면,충청남도 서산시 팔봉면,충청남도 서산시 팔봉면,44,0,1,0.0711951,0.043604651,0.142857143,0,0.024563985,0.030740522,0,0,4676,126.3641345,36.8376269,6.128211524,38.70258111,88.46379312
44210340,Jigok-myeon,지곡면,충청남도 서산시 지곡면,충청남도 서산시 지곡면,44,0,0,0.04793412,0.023671096,0.209183673,0,0.0609716,0.068277352,0,0,4677,126.4077373,36.88838324,5.197215164,38.4146355,81.71891875
44210360,Seongyeon-myeon,성연면,충청남도 서산시 성연면,충청남도 서산시 성연면,44,0,0,0.046791698,0.023671096,0.275510204,0,0.088533676,0.087743076,0,0,4678,126.458872,36.84010429,5.908769687,31.59061664,84.94619844
44210370,Eumam-myeon,음암면,충청남도 서산시 음암면,충청남도 서산시 음암면,44,0,1,0.062738005,0.04692691,0.147959184,0,0.074701757,0.081712827,0,0,4679,126.5160624,36.791869,0.923415438,24.41553821,88.16232637
44210380,Unsan-myeon,운산면,충청남도 서산시 운산면,충청남도 서산시 운산면,44,0,1,0.072385123,0.068106312,0.132653061,0,0.039765789,0.049400904,0,0,4680,126.5888268,36.77771023,3.72994872,18.12245552,81.55777891
44210390,Haemi-myeon,해미면,충청남도 서산시 해미면,충청남도 서산시 해미면,44,0,1,0.093742067,0.075581395,0.178571429,0,0.058678022,0.075132587,0,0,4681,126.5308012,36.71092514,1.231710994,18.23183951,86.49492379
44210400,Gobuk-myeon,고북면,충청남도 서산시 고북면,충청남도 서산시 고북면,44,0,0,0.110846662,0.112956811,0.102040816,0,0.050169083,0.05415439,0,0,4682,126.5174076,36.66639334,3.815373033,16.37505138,85.08688728
44210101,Eumnae-dong,읍내동,충청남도 서산시 부춘동,충청남도 서산시 읍내동,44,0,1,0.111322671,0.048172757,0.193877551,0,0.151650124,0.16144176,0,0,4659,126.4440936,36.7841748,0.56244243,29.44383644,91.23132485
44210103,Galsan-dong,갈산동,충청남도 서산시 부춘동,충청남도 서산시 갈산동,44,0,0,0.111322671,0.048172757,0.193877551,0,0.151650124,0.16144176,0,0,4661,126.4331251,36.79454419,1.873594178,30.94794068,90.4852092
